280	-0.030
279	-0.016
278	-0.023
277	 0.002
276	 0.004
275	 0.003
274	 0.013
273	 0.023
272	 0.015
271	 0.022
270	 0.009
269	-0.003
268	-0.017
267	-0.008
266	-0.012
265	 0.017
264	 0.025
263	 0.021
262	 0.017
261	 0.016
260	 0.003
259	 0.006
258	 0.007
257	 0.003
256	 0.007
255	 0.009
254	 0.017
253	 0.006
252	-0.010
251	-0.011
250	 0.005
249	 0.005
248	 0.004
247	-0.014
246	-0.025
245	-0.031
244	-0.031
243	-0.037
242	-0.040
241	-0.049
240	-0.058
239	-0.059
238	-0.052
237	-0.028
236	-0.003
235	 0.026
234	 0.046
233	 0.072
232	 0.098
231	 0.123
230	 0.156
229	 0.176
228	 0.186
227	 0.187
226	 0.178
225	 0.161
224	 0.157
223	 0.127
222	 0.078
221	 0.028
220	-0.037
219	-0.096
218	-0.126
217	-0.182
216	-0.251
215	-0.324
214	-0.422
213	-0.507
212	-0.580
211	-0.706
210	-0.868
209	-1.031
208	-1.238
207	-1.463
206	-1.704
205	-1.942
204	-2.175
203	-2.420
202	-2.708
201	-2.980
200	-3.233
199	-3.384
198	-3.513
197	-3.496
196	-3.478
195	-3.467
194	-3.277
193	-3.065
192	-2.872
191	-2.521
190	-2.176
189	-1.946
188	-1.641
187	-1.431
186	-1.291
185	-1.203
184	-1.040
183	-1.002
182	-0.990
181	-1.005
180	-1.059
179	-1.180
178	-1.244
177	-1.407
176	-1.581
175	-1.795
174	-1.878
